
List of user-set options:

                                    Name   Value                used
                   hessian_approximation = limited-memory        yes
                           linear_solver = ma57                  yes
                  ma57_automatic_scaling = yes                   yes
                                max_iter = 500                   yes
                             mu_strategy = adaptive              yes
                             output_file = TreatmentOptimizationIPOPTinfo.txt  yes
                             print_level = 5                     yes
                      print_user_options = yes                   yes
                                     tol = 1                     yes
This is Ipopt version 3.12.9, running with linear solver ma57.

Number of nonzeros in equality constraint Jacobian...:    26224
Number of nonzeros in inequality constraint Jacobian.:    54093
Number of nonzeros in Lagrangian Hessian.............:        0

Reallocating memory for MA57: lfact (1245936)
Total number of variables............................:     5856
                     variables with only lower bounds:        0
                variables with lower and upper bounds:     5856
                     variables with only upper bounds:        0
Total number of equality constraints.................:     3224
Total number of inequality constraints...............:     2373
        inequality constraints with only lower bounds:        0
   inequality constraints with lower and upper bounds:     2373
  43  6.2856198e-02 6.38e+01 2.74e+02  -4.5 9.39e-02    -  8.80e-01 6.66e-01h  1
  44  7.1171352e-02 4.13e+01 3.59e+03  -4.0 3.57e-01    -  9.02e-01 3.50e-01h  1
  45  7.6687494e-02 2.57e-01 2.69e+02  -4.1 5.61e-02    -  8.60e-01 1.00e+00h  1
  46  7.3752522e-02 1.69e-01 1.77e+01  -4.1 4.51e-02    -  1.00e+00 1.00e+00h  1
  47  8.5541551e-02 8.36e-01 1.27e+03  -3.9 1.09e-01    -  1.00e+00 7.89e-01h  1
  48  8.4465881e-02 2.20e-01 1.51e+01  -4.0 2.81e-02    -  1.00e+00 1.00e+00h  1
  49  8.3135727e-02 9.46e-02 1.70e+01  -4.0 2.98e-02    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  50  8.3017624e-02 9.77e-02 1.58e+01  -4.0 2.01e-02    -  8.77e-01 5.00e-01h  2
  51  7.3966482e-02 3.74e-01 1.74e+01  -4.3 6.83e-02    -  1.00e+00 1.00e+00h  1
  52  6.7182095e-02 6.18e-01 2.85e+02  -4.4 1.33e-01    -  7.37e-01 4.68e-01h  1
  53  7.3773495e-02 5.15e-01 5.56e+02  -4.1 9.29e-02    -  8.36e-01 6.60e-01h  1
  54  7.2389673e-02 3.20e-01 6.69e+02  -4.2 2.93e-02    -  5.64e-01 1.00e+00h  1
